sin,salary_group
533 170 825,Over 100k
560 223 745,20k-30k
028 118 560,80k-90k
627 135 072,20k-30k
560 882 110,70k-80k
613 280 775,30k-40k
568 811 400,Over 100k
403 473 556,20k-30k
318 708 625,30k-40k
872 508 338,20k-30k
883 062 259,20k-30k
256 437 724,Under 5k
142 653 021,Under 5k
166 172 072,Over 100k
061 153 722,20k-30k
613 785 724,30k-40k
205 588 320,60k-70k
031 288 517,Over 100k
015 466 758,10k-20k
328 307 251,60k-70k
126 851 302,50k-60k
307 264 275,40k-50k
805 341 187,50k-60k
238 277 065,80k-90k
581 034 410,60k-70k
833 118 524,30k-40k
350 853 222,Over 100k
650 238 876,Over 100k
142 867 308,60k-70k
031 471 477,30k-40k
466 580 511,Over 100k
462 704 651,60k-70k
107 261 349,30k-40k
146 837 208,60k-70k
043 711 720,Under 5k
106 748 262,50k-60k
243 805 439,20k-30k
385 581 038,30k-40k
250 672 870,50k-60k
031 152 762,5k-10k
662 710 482,10k-20k
128 667 201,Under 5k
225 410 760,70k-80k
035 534 486,90k-100k
617 250 147,30k-40k
480 534 619,50k-60k
750 743 262,60k-70k
460 477 615,50k-60k
113 452 700,10k-20k
418 807 137,Under 5k
084 566 876,60k-70k
105 671 440,5k-10k
128 371 309,10k-20k
743 011 678,Over 100k
803 155 431,60k-70k
774 531 800,10k-20k
678 806 118,90k-100k
311 274 039,Over 100k
761 203 249,10k-20k
052 477 320,10k-20k
516 412 061,Under 5k
883 147 035,30k-40k
106 788 227,10k-20k
061 158 820,80k-90k
442 610 531,90k-100k
564 073 245,5k-10k
814 733 051,60k-70k
358 140 770,Over 100k
406 788 257,40k-50k
206 774 168,20k-30k
714 413 507,Over 100k
174 806 240,50k-60k
021 627 682,80k-90k
176 604 718,70k-80k
856 847 066,50k-60k
642 045 777,10k-20k
701 187 460,90k-100k
561 340 811,Under 5k
247 533 508,Over 100k
335 805 446,5k-10k
146 250 766,80k-90k
761 187 434,Under 5k
817 012 339,Over 100k
033 527 441,5k-10k
483 065 876,5k-10k
384 780 656,60k-70k
623 027 182,50k-60k
650 846 272,10k-20k
064 728 140,Over 100k
753 382 274,90k-100k
406 475 376,10k-20k
386 154 454,Over 100k
628 105 769,10k-20k
355 864 414,80k-90k
642 038 558,5k-10k
165 823 444,Over 100k
386 225 502,Under 5k
180 661 522,20k-30k
160 722 880,Under 5k
227 655 602,Under 5k
715 665 824,70k-80k
032 275 562,Under 5k
146 776 406,5k-10k
135 881 407,Over 100k
228 830 139,Over 100k
588 660 456,40k-50k
322 803 875,5k-10k
388 107 120,30k-40k
083 314 476,60k-70k
350 187 738,Under 5k
228 370 375,5k-10k
566 072 815,Under 5k
230 748 857,20k-30k
827 735 200,5k-10k
770 443 117,50k-60k
176 648 046,10k-20k
681 782 264,20k-30k
406 786 756,10k-20k
556 028 322,Over 100k
385 560 446,70k-80k
245 672 654,90k-100k
173 448 614,Over 100k
601 826 829,40k-50k
543 320 758,40k-50k
405 814 336,Over 100k
813 268 059,40k-50k
082 413 477,50k-60k
408 675 676,90k-100k
546 045 311,80k-90k
208 568 527,Under 5k
668 118 029,70k-80k
065 175 648,Over 100k
402 465 371,20k-30k
704 134 139,10k-20k
025 571 860,Under 5k
761 347 012,Under 5k
337 741 144,50k-60k
128 160 561,50k-60k
084 526 839,Under 5k
310 577 440,Over 100k
673 570 826,5k-10k
714 664 174,90k-100k
011 883 469,60k-70k
433 711 041,40k-50k
885 560 318,Under 5k
486 506 876,Under 5k
346 855 406,10k-20k
803 762 186,30k-40k
053 268 249,20k-30k
728 130 675,70k-80k
306 228 552,90k-100k
065 423 758,Over 100k
678 105 321,40k-50k
381 224 070,Over 100k
314 703 752,10k-20k
086 741 865,Over 100k
483 781 050,50k-60k
310 867 858,40k-50k
678 570 318,10k-20k
065 843 815,70k-80k
877 210 666,30k-40k
605 844 356,80k-90k
416 508 562,70k-80k
706 441 557,Under 5k
766 114 524,30k-40k
516 576 824,5k-10k
680 681 178,Over 100k
710 554 437,40k-50k
073 883 258,Over 100k
776 580 326,Under 5k
660 277 252,Under 5k
055 674 618,10k-20k
034 524 769,5k-10k
081 441 339,10k-20k
411 807 837,Under 5k
641 748 306,Under 5k
680 227 147,50k-60k
273 265 041,50k-60k
622 017 887,5k-10k
450 668 249,70k-80k
053 423 778,10k-20k
145 176 400,Over 100k
614 610 871,Under 5k
076 234 186,80k-90k
625 674 254,60k-70k
320 567 282,40k-50k
327 310 249,10k-20k
820 558 617,70k-80k
688 227 057,50k-60k
650 774 318,10k-20k
816 038 129,50k-60k
308 772 235,Under 5k
835 531 401,30k-40k
471 133 702,Over 100k
137 144 374,Over 100k
331 170 878,40k-50k
704 586 619,5k-10k
288 260 557,20k-30k
274 866 102,30k-40k
226 618 502,5k-10k
106 432 586,50k-60k
438 520 777,Under 5k
611 076 472,30k-40k
442 658 605,90k-100k
384 317 244,60k-70k
160 287 231,5k-10k
772 312 807,Under 5k
613 580 521,5k-10k
661 207 811,40k-50k
566 541 744,60k-70k
231 677 824,10k-20k
046 148 557,10k-20k
045 118 338,30k-40k
762 712 040,40k-50k
417 687 100,80k-90k
086 786 415,Over 100k
130 748 262,Under 5k
408 138 139,Over 100k
086 427 465,50k-60k
682 704 465,10k-20k
316 882 075,20k-30k
302 582 531,5k-10k
320 728 835,50k-60k
266 452 754,50k-60k
055 226 740,50k-60k
537 602 112,Over 100k
182 732 040,10k-20k
862 307 758,60k-70k
440 175 560,10k-20k
233 208 545,Over 100k
054 461 587,90k-100k
016 446 171,30k-40k
257 744 060,10k-20k
165 201 880,Over 100k
688 627 108,50k-60k
244 018 677,90k-100k
130 188 378,30k-40k
116 286 774,40k-50k
402 738 132,20k-30k
167 254 234,Under 5k
764 061 172,Over 100k
142 670 470,Under 5k
550 341 861,40k-50k
245 573 407,80k-90k
804 116 770,Over 100k
506 135 482,70k-80k
430 537 282,40k-50k
662 412 071,60k-70k
058 156 480,Under 5k
376 114 088,Under 5k
645 805 318,90k-100k
315 218 032,10k-20k
177 326 824,10k-20k
886 052 356,Over 100k
617 235 874,5k-10k
835 570 326,5k-10k
508 211 380,Over 100k
877 260 117,40k-50k
558 223 301,40k-50k
113 380 588,20k-30k
877 266 114,30k-40k
684 506 512,40k-50k
386 224 505,80k-90k
407 155 340,60k-70k
665 145 801,50k-60k
507 185 320,60k-70k
621 801 372,10k-20k
506 235 886,Over 100k
742 560 469,Under 5k
815 566 484,50k-60k
145 173 027,10k-20k
741 322 069,40k-50k
508 112 331,50k-60k
011 837 622,5k-10k
511 372 302,30k-40k
235 608 122,60k-70k
705 411 627,30k-40k
085 344 356,10k-20k
531 628 808,60k-70k
027 327 345,40k-50k
453 304 271,Under 5k
317 452 100,30k-40k
026 837 245,80k-90k
541 601 431,20k-30k
643 251 085,30k-40k
705 113 462,5k-10k
733 402 259,20k-30k
033 554 288,10k-20k
433 885 514,60k-70k
857 166 474,40k-50k
742 740 160,Under 5k
526 685 284,50k-60k
337 552 046,30k-40k
621 624 709,30k-40k
054 381 561,40k-50k
458 107 737,10k-20k
310 567 482,Under 5k
276 086 451,30k-40k
165 148 644,70k-80k
567 583 026,Under 5k
103 168 522,30k-40k
564 880 136,80k-90k
016 716 821,Over 100k
320 428 550,60k-70k
884 537 606,10k-20k
542 568 464,Under 5k
665 548 244,80k-90k
728 356 015,10k-20k
446 708 117,5k-10k
480 627 835,40k-50k
327 327 102,60k-70k
853 371 474,10k-20k
622 056 885,30k-40k
027 781 665,Under 5k
052 834 520,80k-90k
026 881 375,80k-90k
047 352 166,5k-10k
220 867 352,Over 100k
384 023 859,20k-30k
114 038 839,80k-90k
015 413 727,40k-50k
762 305 829,50k-60k
730 445 319,70k-80k
064 724 180,Under 5k
142 033 729,10k-20k
062 274 139,70k-80k
064 327 141,20k-30k
732 256 102,10k-20k
715 064 358,Over 100k
355 173 824,20k-30k
502 673 452,80k-90k
357 203 249,5k-10k
418 507 737,80k-90k
072 466 485,50k-60k
534 608 856,60k-70k
346 011 471,80k-90k
776 446 205,40k-50k
483 704 110,60k-70k
514 468 354,10k-20k
221 850 332,40k-50k
022 458 335,10k-20k
346 210 719,5k-10k
267 062 552,70k-80k
188 730 436,20k-30k
834 175 564,70k-80k
220 465 769,40k-50k
513 372 045,Under 5k
861 372 274,20k-30k
102 267 382,Over 100k
037 187 457,50k-60k
110 433 471,5k-10k
013 258 140,10k-20k
371 168 022,5k-10k
770 526 648,50k-60k
165 264 284,10k-20k
314 558 040,50k-60k
711 703 447,30k-40k
507 643 112,20k-30k
355 208 646,10k-20k
014 417 380,50k-60k
871 062 717,10k-20k
502 382 765,50k-60k
672 548 344,5k-10k
240 743 161,40k-50k
377 560 826,90k-100k
862 867 058,5k-10k
270 268 162,Over 100k
764 164 554,Over 100k
872 508 437,30k-40k
410 576 839,10k-20k
722 534 609,40k-50k
185 032 810,40k-50k
658 702 766,10k-20k
467 503 876,20k-30k
817 665 508,50k-60k
076 416 718,10k-20k
382 403 525,40k-50k
821 850 666,30k-40k
477 183 354,Over 100k
342 277 134,5k-10k
864 573 514,30k-40k
530 685 221,90k-100k
186 401 568,Under 5k
221 370 562,Over 100k
721 067 312,50k-60k
743 043 275,50k-60k
527 683 106,10k-20k
702 467 325,80k-90k
235 532 801,40k-50k
862 308 558,Under 5k
722 507 662,90k-100k
743 112 674,Under 5k
862 567 021,60k-70k
307 213 819,10k-20k
886 655 224,20k-30k
132 680 521,10k-20k
611 706 441,40k-50k
331 150 748,Over 100k
166 148 072,5k-10k
243 867 108,20k-30k
058 267 766,40k-50k
552 386 484,50k-60k
380 147 132,Under 5k
716 017 462,Over 100k
342 065 521,Under 5k
852 208 370,80k-90k
562 372 805,20k-30k
264 307 182,10k-20k
137 226 049,Under 5k
455 823 864,30k-40k
735 620 445,Over 100k
833 502 719,10k-20k
678 548 066,Under 5k
307 287 615,50k-60k
286 456 108,Over 100k
481 660 546,30k-40k
583 180 658,5k-10k
083 554 618,10k-20k
208 617 720,Under 5k
123 150 740,70k-80k
018 716 480,Under 5k
476 685 011,Over 100k
550 682 231,Under 5k
832 506 489,Under 5k
146 227 301,5k-10k
610 477 457,80k-90k
670 625 722,20k-30k
046 835 419,20k-30k
066 571 878,Over 100k
647 647 056,20k-30k
077 162 147,Under 5k
205 316 748,10k-20k
685 024 465,Under 5k
250 253 747,60k-70k
771 641 834,10k-20k
442 705 737,Over 100k
807 627 625,30k-40k
350 883 526,10k-20k
562 503 482,Under 5k
357 351 402,Under 5k
241 052 661,Over 100k
880 132 139,Over 100k
732 652 144,Under 5k
450 761 747,30k-40k
856 176 524,Under 5k
862 852 654,30k-40k
827 623 174,30k-40k
837 611 508,30k-40k
541 806 626,60k-70k
085 541 332,60k-70k
458 628 534,Over 100k
032 217 887,Over 100k
457 087 617,80k-90k
280 533 472,30k-40k
877 235 234,5k-10k
418 805 537,Under 5k
046 118 477,40k-50k
583 213 814,Under 5k
234 670 875,30k-40k
078 332 715,40k-50k
554 034 736,60k-70k
168 760 486,90k-100k
807 562 376,Under 5k
473 160 141,70k-80k
074 825 647,5k-10k
680 551 462,50k-60k
176 841 302,40k-50k
114 334 501,Under 5k
305 285 611,30k-40k
850 731 621,10k-20k
381 081 678,Over 100k
823 177 050,80k-90k
410 567 341,Under 5k
162 077 432,50k-60k
456 688 209,40k-50k
658 072 517,Over 100k
027 783 166,Over 100k
077 644 615,5k-10k
301 328 522,5k-10k
642 672 059,10k-20k
445 113 764,5k-10k
803 561 521,20k-30k
528 668 106,10k-20k
746 210 269,40k-50k
041 832 239,Over 100k
250 432 739,70k-80k
406 826 552,Over 100k
253 387 484,10k-20k
710 433 558,30k-40k
776 081 127,Under 5k
738 710 227,Under 5k
480 685 619,5k-10k
042 267 757,80k-90k
244 618 039,Under 5k
834 726 101,Over 100k
062 552 682,60k-70k
872 035 738,80k-90k
733 710 412,50k-60k
760 423 459,Over 100k
746 507 326,20k-30k
714 687 654,30k-40k
266 807 445,Under 5k
147 046 619,30k-40k
478 325 707,60k-70k
540 573 318,Over 100k
072 335 441,Over 100k
533 210 746,Under 5k
678 208 356,Over 100k
441 851 334,Over 100k
852 648 609,50k-60k
145 643 706,Over 100k
517 640 652,60k-70k
173 460 718,5k-10k
318 352 085,Over 100k
773 162 144,5k-10k
182 037 648,Under 5k
617 685 508,Under 5k
011 856 648,Under 5k
245 530 431,Over 100k
408 528 370,Over 100k
105 233 712,Under 5k
754 023 372,Over 100k
031 741 341,Over 100k
860 113 471,Over 100k
378 560 718,Under 5k
488 735 010,5k-10k
745 041 335,90k-100k
816 846 075,60k-70k
617 680 129,80k-90k
462 860 149,40k-50k
452 337 801,Under 5k
264 388 554,5k-10k
546 816 224,Over 100k
776 025 827,70k-80k
332 275 049,5k-10k
382 047 132,Under 5k
177 022 662,20k-30k
627 704 265,10k-20k
180 162 372,90k-100k
184 406 619,40k-50k
301 744 686,80k-90k
804 837 136,40k-50k
125 304 287,50k-60k
673 114 088,90k-100k
726 087 315,40k-50k
276 410 321,Over 100k
718 730 450,80k-90k
147 352 306,50k-60k
068 217 710,40k-50k
067 447 656,40k-50k
145 823 407,Over 100k
034 851 865,10k-20k
204 433 775,10k-20k
065 382 186,20k-30k
468 327 101,Over 100k
168 722 734,70k-80k
625 534 086,20k-30k
564 308 252,Over 100k
701 144 537,5k-10k
411 768 864,Over 100k
547 032 615,10k-20k
058 228 560,5k-10k
416 775 062,Under 5k
132 072 349,5k-10k
046 731 121,60k-70k
401 431 580,Over 100k
054 328 547,Over 100k
443 553 086,Over 100k
138 107 487,60k-70k
485 426 100,20k-30k
110 467 388,60k-70k
745 106 625,5k-10k
621 887 066,90k-100k
062 762 141,20k-30k
441 103 389,5k-10k
177 622 800,20k-30k
830 528 477,5k-10k
437 427 164,10k-20k
184 034 270,50k-60k
452 468 069,90k-100k
276 448 065,30k-40k
884 167 305,5k-10k
447 526 070,10k-20k
556 446 086,Over 100k
810 355 388,40k-50k
750 452 666,10k-20k
761 264 514,40k-50k
106 886 476,30k-40k
241 743 087,Over 100k
674 618 244,10k-20k
822 553 087,10k-20k
753 447 200,5k-10k
521 408 666,60k-70k
518 208 160,50k-60k
528 528 664,Under 5k
318 540 580,5k-10k
510 473 358,20k-30k
304 411 671,80k-90k
766 520 522,10k-20k
018 733 451,Under 5k
867 322 075,Over 100k
584 524 664,70k-80k
452 804 677,40k-50k
160 864 419,20k-30k
774 180 665,20k-30k
205 844 137,Over 100k
711 680 538,20k-30k
031 658 818,10k-20k
041 346 289,30k-40k
278 566 021,5k-10k
766 405 419,Under 5k
854 653 706,50k-60k
623 185 089,Over 100k
755 423 027,10k-20k
510 476 138,10k-20k
771 186 608,40k-50k
356 420 489,Under 5k
734 051 345,10k-20k
416 880 359,Under 5k
678 845 066,60k-70k
873 168 454,10k-20k
861 270 270,5k-10k
021 427 661,Under 5k
146 602 586,70k-80k
130 744 386,20k-30k
246 537 021,5k-10k
467 017 232,10k-20k
746 731 405,40k-50k
667 114 029,Over 100k
442 310 389,40k-50k
086 741 857,10k-20k
743 213 514,Over 100k
143 043 719,10k-20k
055 843 866,40k-50k
604 611 582,5k-10k
134 881 507,20k-30k
088 623 558,40k-50k
165 220 732,30k-40k
671 601 748,Over 100k
072 546 880,70k-80k
665 570 446,10k-20k
508 331 451,10k-20k
203 462 189,30k-40k
245 016 738,80k-90k
335 820 452,5k-10k
760 114 520,Under 5k
850 623 729,20k-30k
244 068 375,5k-10k
657 726 808,Over 100k
552 280 331,10k-20k
564 468 106,40k-50k
357 420 678,30k-40k
107 741 332,5k-10k
614 508 372,70k-80k
738 702 117,80k-90k
610 834 475,10k-20k
602 882 169,40k-50k
605 412 311,Over 100k
037 544 277,50k-60k
162 450 738,40k-50k
514 813 047,10k-20k
501 338 826,5k-10k
754 164 374,Over 100k
013 447 735,40k-50k
566 024 451,70k-80k
053 423 729,20k-30k
086 622 149,60k-70k
164 467 086,5k-10k
033 824 525,5k-10k
410 477 335,5k-10k
354 408 619,10k-20k
734 156 102,60k-70k
603 472 275,Over 100k
704 687 656,10k-20k
507 182 160,90k-100k
054 783 287,5k-10k
016 437 121,10k-20k
642 712 061,90k-100k
135 182 061,Over 100k
823 503 271,5k-10k
344 308 515,Over 100k
276 012 762,40k-50k
031 154 388,5k-10k
473 371 102,40k-50k
658 607 718,20k-30k
764 427 605,60k-70k
764 781 605,5k-10k
580 235 232,Over 100k
653 107 482,30k-40k
640 255 766,80k-90k
772 334 124,Under 5k
744 135 674,70k-80k
386 405 419,Under 5k
705 411 320,50k-60k
542 013 321,40k-50k
032 286 171,Over 100k
306 182 759,50k-60k
405 473 356,10k-20k
305 861 452,10k-20k
856 852 314,20k-30k
328 370 259,20k-30k
265 075 432,50k-60k
433 581 709,Over 100k
354 768 202,5k-10k
354 881 039,Under 5k
328 850 235,20k-30k
258 302 769,30k-40k
011 433 778,20k-30k
265 083 451,10k-20k
402 314 769,Over 100k
435 430 111,5k-10k
168 227 080,10k-20k
381 067 248,Over 100k
870 218 310,5k-10k
821 803 269,40k-50k
077 224 350,70k-80k
433 024 189,60k-70k
321 471 674,50k-60k
123 764 714,60k-70k
538 025 487,10k-20k
342 810 629,Under 5k
857 152 607,20k-30k
803 558 626,20k-30k
228 058 665,Under 5k
418 716 734,20k-30k
318 703 758,90k-100k
766 104 459,Under 5k
827 137 605,Under 5k
084 453 315,20k-30k
142 653 724,40k-50k
670 816 818,50k-60k
674 826 805,30k-40k
503 864 456,Over 100k
311 344 501,20k-30k
104 886 239,30k-40k
461 150 880,Under 5k
778 031 120,Under 5k
015 564 388,Under 5k
280 347 352,Under 5k
137 287 264,Over 100k
046 711 388,40k-50k
628 776 106,20k-30k
164 861 809,Under 5k
658 051 727,Under 5k
142 702 760,50k-60k
665 820 825,10k-20k
741 102 677,60k-70k
518 306 485,Over 100k
403 325 871,Over 100k
018 675 470,20k-30k
250 234 671,40k-50k
022 734 651,Under 5k
822 376 059,Under 5k
332 788 108,10k-20k
882 710 338,Over 100k
258 230 689,5k-10k
067 224 170,30k-40k
877 506 410,60k-70k
146 201 389,Over 100k
055 146 880,10k-20k
705 211 662,20k-30k
728 065 319,30k-40k
144 156 734,Over 100k
325 864 254,60k-70k
315 812 644,10k-20k
377 114 624,80k-90k
347 047 656,50k-60k
864 168 554,5k-10k
072 218 340,Under 5k
732 052 352,20k-30k
311 340 582,20k-30k
532 610 441,Over 100k
643 158 454,5k-10k
256 277 864,10k-20k
470 823 345,Under 5k
503 275 612,40k-50k
304 114 531,10k-20k
417 335 544,Under 5k
085 162 352,Under 5k
388 011 439,40k-50k
562 582 031,10k-20k
261 072 870,Under 5k
270 432 131,Over 100k
718 250 335,Under 5k
485 601 850,Under 5k
718 740 160,60k-70k
347 711 020,5k-10k
762 410 678,Over 100k
865 865 414,10k-20k
473 328 854,10k-20k
625 830 856,Under 5k
128 660 586,20k-30k
511 203 887,20k-30k
016 417 321,40k-50k
764 351 052,10k-20k
617 785 464,Over 100k
331 081 729,20k-30k
021 174 677,5k-10k
521 831 644,30k-40k
622 617 744,60k-70k
753 022 839,90k-100k
145 308 268,50k-60k
281 452 664,80k-90k
520 173 147,5k-10k
267 064 475,5k-10k
862 860 178,20k-30k
466 854 114,90k-100k
760 722 850,Under 5k
406 785 717,90k-100k
284 380 375,Over 100k
504 174 160,Under 5k
254 850 340,80k-90k
055 448 666,Under 5k
176 641 884,Over 100k
117 082 669,50k-60k
105 182 661,10k-20k
714 305 547,10k-20k
857 667 208,Under 5k
165 461 401,40k-50k
718 356 454,10k-20k
614 455 087,Over 100k
244 033 551,5k-10k
286 254 164,20k-30k
456 027 861,20k-30k
374 073 245,30k-40k
123 077 232,5k-10k
760 327 148,Over 100k
326 027 851,5k-10k
856 277 017,Over 100k
641 037 288,20k-30k
482 786 100,Over 100k
608 611 729,50k-60k
446 537 706,20k-30k
103 467 411,70k-80k
142 256 080,Over 100k
234 856 144,40k-50k
230 882 359,40k-50k
614 574 077,40k-50k
201 274 537,5k-10k
235 832 144,Over 100k
778 043 265,10k-20k
072 534 738,40k-50k
732 204 557,5k-10k
713 705 622,Under 5k
732 082 565,70k-80k
334 780 285,Over 100k
831 802 566,5k-10k
735 546 046,Over 100k
504 685 686,60k-70k
744 705 666,Under 5k
126 407 766,5k-10k
728 306 259,80k-90k
681 206 272,70k-80k
335 218 012,70k-80k
568 560 726,60k-70k
503 213 746,90k-100k
881 740 617,20k-30k
478 825 060,20k-30k
371 022 880,5k-10k
615 672 854,90k-100k
413 805 540,50k-60k
308 155 738,40k-50k
534 130 851,90k-100k
237 507 447,Under 5k
058 671 439,70k-80k
264 305 749,Under 5k
306 817 222,90k-100k
853 773 414,5k-10k
755 602 646,30k-40k
418 710 737,Over 100k
064 324 759,Over 100k
533 044 285,10k-20k
458 827 664,20k-30k
865 112 601,Over 100k
501 864 326,5k-10k
764 405 619,Under 5k
804 773 166,60k-70k
660 772 856,30k-40k
618 817 027,Under 5k
371 224 734,Under 5k
860 325 778,60k-70k
062 788 450,90k-100k
881 041 537,10k-20k
022 766 182,5k-10k
330 427 758,40k-50k
721 307 866,10k-20k
205 862 857,Under 5k
035 425 487,20k-30k
160 227 740,30k-40k
756 602 249,20k-30k
466 410 719,10k-20k
357 182 609,5k-10k
742 745 060,30k-40k
038 227 351,Under 5k
317 204 535,Over 100k
702 682 170,40k-50k
458 761 764,40k-50k
277 302 857,60k-70k
280 355 827,60k-70k
306 577 248,30k-40k
810 748 335,80k-90k
538 118 464,30k-40k
406 734 285,5k-10k
862 047 735,5k-10k
873 145 080,80k-90k
457 087 310,50k-60k
186 032 249,10k-20k
442 837 654,90k-100k
644 726 754,30k-40k
052 654 621,10k-20k
277 062 162,5k-10k
617 554 464,70k-80k
618 537 724,10k-20k
640 735 726,10k-20k
438 650 715,90k-100k
102 372 869,Over 100k
618 652 184,60k-70k
473 385 201,10k-20k
871 173 068,20k-30k
406 785 287,Under 5k
266 287 184,40k-50k
553 824 608,60k-70k
062 447 131,20k-30k
016 446 551,5k-10k
820 625 689,40k-50k
478 530 611,30k-40k
306 288 176,60k-70k
322 355 702,60k-70k
276 508 348,60k-70k
764 780 110,10k-20k
225 334 085,40k-50k
776 435 406,20k-30k
186 231 544,60k-70k
645 675 026,50k-60k
621 788 306,20k-30k
816 845 069,10k-20k
104 771 332,90k-100k
770 446 250,Under 5k
668 140 171,30k-40k
082 643 552,70k-80k
740 735 220,50k-60k
810 218 537,40k-50k
511 443 384,10k-20k
043 113 778,30k-40k
401 133 582,30k-40k
014 358 345,50k-60k
822 376 109,Over 100k
874 611 734,60k-70k
126 028 562,5k-10k
340 227 651,80k-90k
564 024 180,Over 100k
531 620 441,20k-30k
062 275 870,10k-20k
861 851 020,40k-50k
047 266 119,20k-30k
601 882 566,50k-60k
065 864 258,Under 5k
174 623 744,Under 5k
105 283 766,5k-10k
201 672 870,40k-50k
480 537 646,Under 5k
655 288 207,50k-60k
677 610 412,60k-70k
307 461 129,Over 100k
715 685 038,Over 100k
443 301 189,70k-80k
318 845 500,Under 5k
532 688 108,10k-20k
125 683 284,80k-90k
486 620 859,Under 5k
071 826 622,Over 100k
533 541 801,Under 5k
644 670 176,Under 5k
703 254 615,5k-10k
746 147 107,80k-90k
865 261 085,Under 5k
468 061 171,30k-40k
581 046 646,10k-20k
337 507 412,5k-10k
583 564 018,Under 5k
834 627 051,Over 100k
431 187 384,70k-80k
146 237 201,10k-20k
337 552 012,20k-30k
603 155 888,40k-50k
614 730 752,80k-90k
801 673 229,Under 5k
726 116 502,40k-50k
607 655 826,40k-50k
466 720 752,Over 100k
285 664 124,80k-90k
167 704 238,Under 5k
230 856 445,70k-80k
514 014 687,70k-80k
167 167 022,60k-70k
820 526 689,10k-20k
255 046 740,70k-80k
506 534 411,Over 100k
245 540 737,Under 5k
135 281 384,10k-20k
084 523 869,70k-80k
823 108 170,50k-60k
071 388 466,80k-90k
881 347 314,50k-60k
438 837 015,40k-50k
125 664 714,50k-60k
643 250 111,10k-20k
480 165 869,Over 100k
114 760 747,5k-10k
325 301 752,Over 100k
410 613 749,40k-50k
678 528 464,Under 5k
854 820 370,80k-90k
302 255 641,5k-10k
506 586 221,Over 100k
813 562 709,10k-20k
447 311 374,Over 100k
015 675 838,40k-50k
446 671 109,40k-50k
558 071 320,Under 5k
778 225 300,60k-70k
821 371 564,30k-40k
243 572 500,Under 5k
644 017 386,Over 100k
830 217 311,Over 100k
613 708 445,60k-70k
105 183 321,Under 5k
266 012 889,5k-10k
772 532 040,90k-100k
077 381 127,Under 5k
245 265 087,40k-50k
308 168 129,80k-90k
510 648 835,60k-70k
038 645 586,10k-20k
331 458 018,Under 5k
478 613 201,10k-20k
678 546 011,30k-40k
553 468 414,20k-30k
745 105 437,40k-50k
861 148 070,Under 5k
715 410 437,5k-10k
617 730 148,70k-80k
831 237 086,Under 5k
762 740 835,Over 100k
778 226 100,5k-10k
356 054 411,10k-20k
027 725 340,Under 5k
078 135 738,70k-80k
850 741 687,Under 5k
104 456 736,30k-40k
625 586 284,80k-90k
703 387 456,70k-80k
652 407 388,10k-20k
455 820 647,80k-90k
742 537 624,50k-60k
478 833 106,30k-40k
235 214 384,Over 100k
778 011 668,5k-10k
408 671 139,30k-40k
733 552 806,50k-60k
547 233 106,10k-20k
543 308 415,Under 5k
177 304 268,5k-10k
188 627 608,40k-50k
815 502 737,Over 100k
244 610 580,30k-40k
886 210 269,10k-20k
113 764 484,10k-20k
734 025 349,80k-90k
566 528 022,20k-30k
778 661 124,30k-40k
546 170 325,60k-70k
721 607 810,Under 5k
568 310 221,30k-40k
655 072 346,10k-20k
440 155 737,Over 100k
760 522 540,50k-60k
234 886 505,Over 100k
705 381 325,Under 5k
640 526 778,Over 100k
468 851 035,5k-10k
852 867 324,10k-20k
138 052 386,5k-10k
418 610 531,20k-30k
516 618 402,30k-40k
288 643 059,Under 5k
681 224 069,10k-20k
341 023 588,Under 5k
277 312 047,30k-40k
627 104 177,40k-50k
337 410 518,70k-80k
753 154 608,70k-80k
523 103 141,40k-50k
346 825 078,Over 100k
240 317 388,50k-60k
716 706 148,90k-100k
122 603 871,20k-30k
588 261 305,20k-30k
327 783 015,30k-40k
564 013 282,Under 5k
885 043 265,5k-10k
082 265 562,Under 5k
345 068 415,50k-60k
833 177 058,5k-10k
641 037 726,60k-70k
118 338 508,50k-60k
186 056 446,Over 100k
083 522 540,10k-20k
184 034 676,Under 5k
147 346 506,80k-90k
566 802 856,10k-20k
720 153 345,90k-100k
526 116 082,50k-60k
665 188 058,80k-90k
438 718 306,5k-10k
352 708 440,Under 5k
125 034 686,30k-40k
488 731 134,50k-60k
662 814 524,Under 5k
340 218 676,30k-40k
622 608 859,10k-20k
813 065 489,30k-40k
078 675 238,30k-40k
056 856 446,10k-20k
240 335 521,Under 5k
245 013 487,40k-50k
013 743 885,50k-60k
408 173 169,10k-20k
354 087 710,60k-70k
277 086 435,50k-60k
855 826 020,20k-30k
870 225 687,20k-30k
147 307 466,Over 100k
477 381 305,Over 100k
326 855 814,Under 5k
457 781 300,50k-60k
532 238 805,5k-10k
754 167 807,40k-50k
680 211 877,10k-20k
805 833 415,5k-10k
866 720 188,70k-80k
480 426 535,40k-50k
622 675 809,80k-90k
716 016 829,Over 100k
650 772 866,Over 100k
021 134 739,5k-10k
822 576 500,10k-20k
308 213 271,40k-50k
605 176 825,50k-60k
601 182 777,60k-70k
170 476 410,5k-10k
281 067 868,20k-30k
328 077 250,Over 100k
561 180 720,60k-70k
147 253 066,Under 5k
433 105 889,30k-40k
764 055 836,30k-40k
810 675 470,Under 5k
138 620 489,10k-20k
274 665 884,10k-20k
761 052 810,20k-30k
084 523 877,Under 5k
876 602 186,50k-60k
358 341 089,40k-50k
320 883 275,40k-50k
261 880 678,70k-80k
