Police_SIN,Event_Code
415 603 745,95937
546 205 261,95938
688 530 229,95939
318 772 654,95940
526 820 162,95941
317 317 444,95942
261 860 878,95943
013 865 472,95944
260 552 682,95945
183 441 039,95946
084 566 249,95947
243 503 588,95948
342 702 651,95949
877 033 415,95950
742 317 407,95951
713 712 834,95952
018 255 737,95953
684 405 269,95954
523 311 744,95955
513 348 805,95956
352 044 689,95957
315 844 100,95958
804 138 139,95959
088 253 265,95960
741 347 207,95961
268 203 189,95962
518 332 101,95963
815 675 400,95964
341 860 518,95965
084 566 249,95966
205 473 358,95967
821 728 334,95968
240 672 535,95969
338 150 725,95970
406 556 712,95971
406 776 815,95972
135 426 401,95973
866 071 129,95974
354 423 709,95975
117 732 032,95976
758 226 039,95977
380 553 818,95978
744 617 036,95979
178 061 768,95980
330 845 249,95981
140 227 380,95982
415 430 750,95983
711 407 627,95984
346 541 709,95985
884 560 376,95986
372 388 124,95987
853 203 586,95988
344 503 586,95989
143 043 271,95990
386 782 254,95991
021 786 231,95992
135 024 461,95993
306 225 889,95994
614 504 561,95995
405 473 356,95996
835 506 411,95997
106 647 712,95998
261 370 548,95999
386 782 254,96000
086 226 875,96001
018 716 738,96002
315 508 820,96003
821 708 237,96004
177 446 234,96005
547 643 106,96006
465 088 235,96007
127 664 514,96008
033 782 111,96009
052 882 537,96010
741 347 207,96011
735 035 826,96012
726 185 077,96013
057 431 520,96014
084 566 249,96015
523 420 180,96016
415 603 745,96017
304 714 611,96018
018 866 558,96019
714 660 859,96020
741 256 614,96021
205 473 358,96022
264 583 584,96023
654 881 309,96024
655 641 744,96025
458 731 601,96026
513 348 805,96027
865 345 086,96028
018 866 558,96029
453 768 244,96030
862 548 039,96031
815 662 085,96032
068 748 136,96033
823 173 554,96034
278 668 108,96035
167 302 512,96036
643 140 759,96037
866 022 171,96038
547 065 268,96039
871 170 338,96040
760 325 548,96041
523 420 180,96042
260 274 139,96043
706 544 566,96044
076 576 248,96045
320 328 172,96046
462 075 870,96047
253 082 580,96048
117 732 032,96049
466 108 172,96050
465 461 101,96051
401 154 661,96052
273 814 038,96053
604 156 141,96054
460 564 586,96055
340 568 526,96056
684 430 556,96057
610 735 482,96058
268 853 454,96059
347 701 450,96060
113 807 820,96061
557 432 200,96062
357 382 019,96063
488 167 354,96064
166 701 441,96065
061 164 471,96066
107 652 232,96067
021 668 249,96068
073 574 410,96069
227 537 644,96070
167 743 202,96071
642 772 057,96072
814 066 585,96073
703 145 870,96074
022 687 651,96075
502 476 625,96076
023 461 759,96077
021 668 249,96078
537 426 108,96079
226 604 189,96080
374 820 835,96081
268 348 109,96082
857 346 514,96083
134 706 886,96084
772 603 445,96085
173 472 606,96086
437 681 174,96087
511 204 661,96088
611 830 548,96089
374 820 835,96090
385 582 036,96091
882 730 120,96092
135 224 301,96093
356 044 271,96094
358 348 019,96095
557 103 868,96096
477 664 106,96097
864 108 139,96098
117 732 800,96099
284 013 877,96100
665 570 248,96101
117 732 800,96102
815 235 080,96103
470 435 280,96104
615 804 325,96105
703 325 449,96106
327 410 536,96107
076 576 248,96108
073 841 850,96109
320 417 611,96110
301 771 838,96111
288 507 668,96112
523 104 180,96113
640 211 769,96114
337 705 222,96115
802 846 550,96116
431 771 344,96117
284 066 172,96118
416 556 884,96119
078 531 720,96120
257 037 648,96121
871 230 736,96122
246 556 088,96123
601 772 866,96124
088 661 558,96125
862 548 039,96126
346 541 709,96127
510 583 768,96128
354 423 709,96129
058 253 717,96130
467 103 149,96131
701 726 838,96132
352 770 440,96133
208 665 778,96134
655 182 061,96135
288 506 470,96136
320 328 172,96137
754 681 674,96138
178 340 766,96139
305 413 486,96140
046 146 759,96141
102 748 837,96142
604 687 285,96143
120 671 839,96144
352 762 801,96145
706 781 358,96146
325 061 141,96147
416 554 384,96148
510 583 768,96149
068 748 136,96150
644 108 177,96151
817 067 168,96152
260 775 432,96153
544 103 385,96154
033 817 412,96155
654 776 806,96156
514 068 352,96157
546 205 261,96158
627 104 565,96159
450 158 860,96160
072 613 722,96161
065 468 415,96162
564 068 245,96163
876 211 061,96164
673 045 746,96165
552 332 801,96166
206 455 321,96167
401 674 536,96168
665 570 248,96169
314 850 645,96170
455 881 334,96171
315 385 708,96172
315 385 708,96173
488 650 110,96174
584 461 164,96175
325 568 814,96176
332 018 829,96177
556 881 308,96178
804 665 511,96179
018 716 738,96180
021 856 612,96181
128 771 664,96182
337 154 454,96183
754 681 674,96184
311 250 880,96185
733 450 258,96186
441 703 386,96187
166 174 474,96188
144 853 264,96189
318 310 471,96190
477 114 037,96191
721 661 049,96192
173 472 606,96193
018 255 737,96194
564 068 245,96195
071 644 710,96196
460 351 182,96197
301 762 746,96198
821 708 237,96199
534 670 245,96200
056 227 341,96201
084 461 177,96202
761 760 248,96203
703 544 270,96204
318 310 471,96205
815 675 400,96206
102 748 837,96207
865 322 754,96208
221 460 587,96209
620 156 851,96210
267 264 554,96211
088 711 460,96212
644 051 765,96213
711 082 669,96214
523 420 180,96215
710 317 827,96216
146 830 229,96217
726 117 062,96218
380 327 122,96219
854 726 700,96220
356 180 521,96221
665 880 415,96222
766 152 144,96223
188 031 538,96224
542 265 301,96225
618 546 774,96226
352 762 801,96227
417 086 535,96228
580 185 320,96229
372 805 440,96230
804 665 511,96231
061 164 471,96232
401 866 512,96233
227 537 644,96234
113 807 820,96235
103 354 718,96236
405 473 356,96237
685 186 405,96238
560 423 188,96239
432 458 354,96240
076 576 248,96241
355 460 288,96242
135 428 068,96243
023 158 835,96244
372 388 124,96245
456 788 306,96246
208 568 477,96247
325 065 241,96248
810 746 750,96249
620 714 261,96250
401 854 336,96251
271 670 432,96252
328 507 611,96253
327 764 205,96254
557 204 260,96255
534 680 186,96256
135 176 808,96257
088 661 558,96258
042 652 131,96259
720 316 249,96260
642 208 557,96261
710 645 540,96262
538 228 057,96263
310 854 658,96264
760 325 548,96265
557 381 324,96266
714 330 552,96267
802 846 550,96268
881 130 439,96269
554 068 247,96270
140 172 669,96271
702 234 659,96272
277 043 162,96273
547 260 117,96274
726 725 344,96275
713 712 834,96276
144 307 717,96277
273 385 724,96278
342 270 139,96279
607 527 868,96280
880 135 439,96281
823 703 715,96282
278 668 108,96283
760 187 138,96284
538 228 057,96285
877 033 415,96286
677 211 302,96287
778 160 457,96288
714 330 552,96289
866 022 171,96290
320 853 245,96291
268 203 189,96292
758 226 039,96293
243 862 505,96294
188 031 538,96295
334 805 272,96296
714 467 305,96297
642 210 777,96298
118 668 474,96299
273 082 750,96300
401 138 870,96301
114 350 747,96302
705 213 247,96303
306 155 748,96304
406 586 776,96305
865 561 401,96306
127 650 646,96307
740 722 335,96308
837 035 526,96309
714 467 305,96310
270 574 437,96311
701 782 336,96312
665 880 415,96313
477 114 037,96314
866 718 208,96315
410 458 350,96316
028 137 750,96317
033 817 412,96318
143 043 271,96319
580 543 817,96320
531 841 047,96321
341 862 274,96322
815 806 625,96323
462 473 109,96324
352 847 644,96325
056 158 348,96326
603 144 189,96327
305 844 250,96328
416 556 884,96329
764 581 039,96330
403 153 141,96331
540 273 265,96332
581 443 306,96333
581 102 837,96334
330 845 249,96335
613 448 075,96336
317 317 444,96337
546 205 261,96338
884 603 515,96339
815 866 405,96340
816 250 161,96341
685 044 356,96342
260 358 858,96343
113 807 820,96344
473 305 712,96345
547 065 268,96346
723 580 619,96347
035 425 768,96348
258 046 531,96349
821 728 334,96350
273 814 038,96351
243 345 071,96352
655 224 301,96353
088 711 460,96354
308 358 456,96355
117 743 302,96356
064 418 270,96357
620 476 119,96358
823 725 080,96359
405 385 766,96360
460 423 551,96361
166 701 441,96362
821 138 674,96363
227 710 340,96364
462 407 651,96365
176 641 702,96366
160 743 886,96367
344 523 501,96368
756 744 314,96369
086 781 457,96370
728 035 536,96371
522 865 047,96372
374 820 835,96373
760 187 138,96374
022 687 651,96375
601 731 748,96376
026 711 341,96377
234 610 582,96378
401 154 661,96379
874 316 086,96380
770 185 338,96381
882 730 120,96382
076 576 248,96383
482 430 675,96384
238 740 187,96385
516 508 868,96386
042 258 137,96387
586 104 457,96388
341 170 520,96389
052 854 437,96390
466 108 172,96391
104 177 837,96392
688 530 229,96393
442 855 334,96394
623 105 541,96395
165 420 738,96396
381 152 602,96397
028 533 776,96398
037 527 868,96399
547 643 106,96400
817 067 168,96401
384 504 510,96402
028 137 750,96403
138 827 464,96404
264 583 584,96405
645 811 308,96406
825 106 750,96407
774 134 100,96408
530 675 248,96409
165 824 624,96410
605 228 857,96411
315 385 708,96412
817 067 168,96413
581 102 837,96414
655 641 744,96415
518 332 101,96416
557 204 260,96417
415 603 745,96418
325 308 112,96419
045 862 117,96420
557 381 324,96421
645 811 308,96422
507 681 625,96423
514 675 040,96424
315 068 858,96425
106 647 712,96426
477 664 106,96427
537 426 108,96428
344 523 501,96429
685 186 405,96430
482 430 675,96431
106 647 712,96432
321 374 076,96433
078 623 725,96434
726 117 062,96435
641 648 506,96436
442 056 131,96437
261 370 548,96438
416 554 384,96439
608 147 385,96440
341 862 274,96441
741 256 614,96442
405 825 837,96443
321 720 732,96444
315 285 031,96445
678 130 725,96446
281 730 622,96447
456 788 306,96448
485 680 615,96449
607 527 868,96450
883 013 419,96451
741 256 614,96452
166 174 474,96453
527 166 805,96454
260 775 432,96455
483 501 672,96456
871 230 736,96457
726 185 077,96458
816 250 161,96459
703 455 238,96460
688 625 474,96461
011 256 831,96462
283 217 834,96463
641 648 506,96464
520 683 111,96465
227 013 562,96466
541 660 288,96467
554 068 247,96468
134 706 886,96469
072 544 661,96470
605 688 118,96471
703 455 238,96472
628 507 386,96473
253 082 580,96474
765 011 648,96475
284 013 877,96476
356 204 776,96477
772 603 445,96478
065 411 720,96479
866 022 171,96480
320 417 611,96481
511 204 661,96482
061 341 871,96483
147 206 270,96484
546 628 108,96485
401 674 536,96486
160 743 886,96487
317 317 444,96488
726 725 344,96489
511 288 607,96490
771 461 068,96491
537 206 245,96492
347 027 658,96493
733 450 258,96494
620 526 871,96495
514 675 040,96496
884 560 376,96497
860 158 138,96498
052 688 520,96499
520 683 111,96500
706 641 859,96501
258 730 431,96502
586 622 805,96503
234 610 582,96504
504 176 140,96505
022 687 651,96506
688 045 376,96507
688 726 405,96508
608 627 121,96509
437 681 174,96510
021 856 612,96511
811 340 587,96512
033 722 182,96513
618 546 774,96514
810 768 168,96515
483 501 672,96516
233 210 749,96517
853 740 736,96518
261 370 548,96519
441 058 310,96520
102 677 648,96521
058 253 717,96522
660 271 545,96523
867 311 029,96524
654 776 806,96525
723 410 676,96526
437 681 174,96527
284 013 877,96528
078 623 725,96529
473 024 180,96530
640 835 278,96531
413 774 100,96532
058 253 717,96533
856 238 019,96534
485 523 062,96535
168 370 419,96536
772 603 445,96537
882 730 120,96538
206 455 321,96539
166 174 474,96540
885 305 318,96541
486 617 814,96542
471 803 346,96543
677 211 302,96544
270 574 437,96545
347 027 658,96546
270 574 437,96547
037 451 457,96548
021 856 612,96549
117 732 032,96550
326 718 012,96551
066 547 886,96552
865 561 708,96553
628 507 386,96554
347 027 658,96555
143 043 271,96556
265 840 835,96557
554 068 247,96558
514 675 040,96559
318 310 471,96560
540 273 265,96561
547 065 268,96562
225 330 885,96563
117 732 032,96564
885 605 220,96565
165 372 814,96566
117 732 032,96567
178 620 720,96568
655 182 061,96569
726 185 077,96570
581 306 248,96571
613 018 472,96572
821 138 674,96573
415 304 161,96574
334 805 272,96575
772 603 445,96576
542 276 100,96577
355 460 288,96578
607 744 315,96579
644 051 765,96580
315 470 120,96581
504 176 140,96582
504 885 260,96583
432 458 354,96584
642 845 069,96585
770 185 338,96586
661 450 726,96587
823 710 710,96588
405 173 345,96589
416 416 501,96590
172 806 838,96591
178 643 011,96592
301 472 239,96593
084 651 140,96594
866 071 129,96595
566 074 258,96596
541 140 661,96597
037 426 475,96598
384 504 510,96599
401 138 870,96600
140 227 380,96601
627 185 309,96602
172 602 740,96603
306 224 551,96604
356 204 776,96605
728 035 536,96606
558 622 080,96607
258 802 339,96608
754 704 260,96609
026 711 341,96610
177 043 817,96611
273 814 038,96612
107 647 836,96613
327 764 205,96614
167 743 202,96615
713 712 834,96616
546 612 201,96617
107 146 649,96618
873 172 035,96619
227 537 644,96620
721 086 619,96621
268 543 584,96622
601 772 866,96623
547 301 168,96624
530 471 325,96625
806 837 225,96626
821 138 674,96627
584 461 164,96628
301 764 718,96629
188 307 466,96630
271 670 432,96631
227 013 562,96632
358 301 521,96633
746 147 107,96634
180 224 537,96635
728 527 060,96636
753 724 608,96637
318 553 088,96638
678 130 725,96639
247 052 137,96640
102 677 648,96641
381 152 602,96642
882 217 607,96643
455 061 382,96644
208 762 765,96645
318 310 471,96646
381 152 602,96647
546 618 224,96648
766 152 144,96649
243 312 709,96650
654 886 076,96651
066 547 886,96652
582 334 025,96653
460 385 511,96654
178 340 766,96655
344 503 586,96656
753 724 608,96657
117 732 800,96658
620 554 287,96659
678 130 725,96660
410 538 649,96661
802 253 351,96662
074 476 250,96663
580 465 227,96664
823 801 550,96665
665 104 121,96666
380 553 818,96667
038 146 759,96668
201 266 749,96669
317 317 444,96670
766 581 524,96671
326 718 012,96672
456 788 306,96673
302 355 482,96674
160 743 886,96675
473 024 180,96676
714 330 552,96677
613 018 472,96678
541 660 288,96679
684 405 269,96680
401 674 536,96681
411 388 564,96682
654 776 806,96683
620 554 287,96684
084 566 249,96685
240 546 671,96686
861 253 201,96687
811 340 587,96688
028 137 750,96689
357 382 019,96690
347 027 658,96691
486 085 376,96692
817 067 168,96693
527 166 805,96694
127 664 514,96695
405 834 250,96696
455 061 382,96697
661 450 726,96698
645 811 308,96699
735 035 826,96700
107 347 866,96701
645 811 308,96702
325 308 112,96703
756 206 876,96704
071 164 487,96705
105 834 238,96706
826 028 375,96707
655 224 301,96708
861 253 201,96709
566 074 258,96710
123 088 619,96711
670 188 465,96712
437 051 352,96713
706 641 859,96714
416 554 384,96715
304 473 259,96716
177 446 234,96717
253 082 580,96718
403 153 141,96719
568 118 400,96720
521 170 837,96721
208 568 477,96722
165 372 814,96723
044 661 759,96724
084 651 140,96725
886 740 166,96726
386 207 815,96727
556 881 308,96728
386 110 829,96729
306 224 551,96730
378 843 056,96731
018 277 665,96732
640 235 511,96733
261 860 878,96734
543 143 705,96735
337 705 446,96736
318 312 071,96737
744 530 270,96738
240 738 625,96739
521 388 306,96740
803 772 250,96741
744 530 270,96742
321 173 544,96743
853 701 431,96744
405 571 332,96745
670 274 257,96746
506 425 388,96747
227 710 340,96748
640 211 769,96749
486 617 814,96750
146 830 229,96751
056 158 348,96752
735 035 826,96753
021 687 231,96754
128 027 687,96755
221 680 531,96756
827 166 505,96757
268 543 584,96758
483 501 672,96759
546 612 201,96760
042 233 551,96761
184 760 247,96762
401 866 512,96763
642 845 069,96764
144 853 264,96765
882 730 120,96766
014 583 371,96767
317 543 049,96768
607 687 258,96769
726 725 344,96770
240 738 625,96771
771 461 027,96772
315 285 031,96773
128 771 664,96774
871 230 736,96775
482 533 874,96776
325 568 814,96777
721 320 869,96778
510 583 768,96779
601 772 866,96780
458 833 209,96781
134 706 886,96782
745 520 460,96783
221 476 070,96784
322 854 035,96785
183 167 444,96786
358 348 019,96787
065 411 720,96788
115 640 880,96789
623 105 541,96790
552 334 484,96791
306 224 551,96792
385 582 036,96793
127 664 514,96794
765 261 102,96795
357 044 619,96796
726 725 344,96797
140 866 278,96798
506 844 265,96799
077 544 260,96800
281 730 622,96801
580 185 320,96802
385 165 444,96803
188 653 224,96804
406 411 587,96805
618 546 774,96806
017 532 672,96807
514 675 040,96808
118 668 474,96809
042 233 551,96810
701 782 336,96811
513 348 805,96812
084 524 370,96813
115 372 302,96814
774 306 146,96815
502 476 625,96816
803 772 250,96817
166 701 441,96818
761 760 248,96819
760 187 138,96820
268 203 189,96821
318 553 088,96822
011 256 831,96823
710 532 870,96824
580 185 320,96825
017 213 349,96826
557 381 324,96827
685 186 405,96828
684 405 269,96829
547 260 117,96830
405 473 356,96831
227 335 502,96832
452 356 702,96833
102 677 648,96834
226 455 061,96835
140 346 719,96836
062 854 625,96837
356 204 776,96838
604 687 285,96839
554 320 861,96840
620 714 261,96841
356 044 271,96842
130 834 526,96843
352 770 440,96844
083 561 472,96845
037 682 259,96846
221 403 371,96847
308 358 456,96848
862 548 039,96849
744 530 270,96850
654 776 806,96851
068 748 136,96852
226 455 061,96853
758 251 037,96854
347 761 124,96855
011 256 831,96856
720 527 647,96857
068 741 131,96858
711 350 447,96859
267 264 554,96860
770 185 338,96861
735 035 826,96862
128 027 687,96863
642 208 557,96864
403 153 141,96865
441 058 310,96866
038 146 551,96867
765 261 102,96868
178 061 768,96869
607 687 258,96870
883 251 100,96871
880 135 439,96872
677 526 808,96873
178 220 760,96874
460 564 586,96875
533 220 885,96876
321 720 732,96877
273 082 750,96878
320 853 245,96879
305 413 486,96880
710 317 827,96881
025 431 651,96882
166 174 474,96883
172 806 838,96884
160 422 770,96885
483 465 076,96886
442 813 564,96887
728 527 060,96888
416 556 884,96889
885 605 220,96890
745 260 257,96891
725 581 060,96892
534 670 245,96893
647 112 309,96894
341 862 274,96895
304 473 259,96896
486 617 814,96897
204 576 839,96898
880 135 439,96899
035 425 768,96900
655 641 744,96901
386 105 472,96902
431 771 344,96903
038 841 557,96904
246 556 088,96905
507 681 625,96906
165 372 814,96907
243 862 505,96908
021 856 612,96909
611 830 548,96910
305 574 626,96911
230 417 321,96912
208 853 325,96913
058 337 221,96914
127 664 514,96915
871 230 736,96916
874 170 335,96917
318 772 654,96918
277 043 162,96919
677 211 302,96920
230 417 321,96921
320 328 172,96922
768 701 138,96923
401 154 661,96924
756 206 876,96925
246 556 088,96926
107 347 866,96927
160 743 886,96928
280 546 649,96929
201 266 749,96930
386 110 829,96931
754 781 300,96932
021 687 231,96933
742 317 407,96934
504 175 332,96935
706 781 358,96936
260 274 139,96937
614 088 359,96938
706 781 358,96939
688 726 405,96940
471 034 611,96941
032 718 868,96942
321 720 732,96943
752 447 300,96944
873 375 406,96945
820 133 775,96946
337 705 222,96947
442 855 334,96948
033 782 111,96949
432 458 354,96950
208 853 325,96951
244 618 039,96952
865 322 754,96953
332 744 085,96954
810 213 587,96955
032 718 868,96956
221 476 070,96957
228 076 550,96958
130 652 746,96959
642 210 777,96960
180 224 537,96961
354 058 810,96962
172 672 602,96963
347 761 124,96964
620 156 851,96965
114 766 041,96966
483 501 672,96967
823 703 715,96968
766 581 524,96969
802 255 687,96970
885 605 220,96971
107 647 836,96972
072 613 722,96973
127 726 602,96974
853 740 736,96975
627 104 565,96976
354 153 041,96977
320 725 732,96978
416 780 161,96979
804 138 139,96980
352 847 644,96981
531 841 047,96982
602 812 877,96983
377 025 820,96984
166 780 486,96985
853 701 431,96986
164 401 739,96987
853 701 431,96988
354 058 810,96989
620 714 261,96990
815 662 085,96991
166 174 474,96992
486 085 376,96993
655 844 017,96994
260 274 139,96995
722 554 037,96996
833 711 088,96997
541 140 661,96998
608 627 121,96999
317 543 049,97000
221 788 037,97001
401 138 870,97002
485 680 615,97003
076 231 885,97004
025 431 651,97005
401 154 661,97006
022 687 131,97007
378 843 056,97008
226 604 189,97009
586 620 148,97010
382 712 602,97011
521 170 837,97012
017 445 560,97013
665 588 224,97014
240 546 671,97015
735 225 344,97016
702 417 627,97017
850 166 471,97018
327 764 205,97019
406 556 712,97020
538 228 057,97021
167 724 608,97022
661 450 726,97023
317 455 608,97024
177 043 817,97025
140 866 278,97026
670 274 257,97027
438 650 715,97028
701 782 336,97029
304 714 611,97030
386 582 209,97031
140 866 278,97032
053 274 239,97033
507 681 625,97034
768 701 138,97035
567 145 602,97036
647 112 309,97037
541 660 288,97038
415 304 161,97039
046 146 759,97040
102 677 648,97041
228 537 734,97042
140 172 669,97043
815 235 080,97044
517 683 405,97045
146 106 588,97046
520 861 147,97047
028 776 656,97048
642 817 407,97049
885 305 318,97050
604 687 285,97051
431 771 344,97052
042 562 371,97053
771 461 068,97054
166 780 486,97055
344 503 586,97056
284 066 172,97057
044 661 759,97058
071 681 621,97059
023 883 556,97060
754 781 300,97061
280 612 870,97062
381 152 602,97063
127 053 817,97064
701 726 838,97065
084 156 645,97066
257 037 648,97067
265 468 108,97068
227 537 644,97069
756 744 314,97070
684 430 556,97071
741 256 614,97072
203 348 859,97073
325 065 241,97074
104 177 837,97075
246 556 088,97076
386 255 814,97077
771 461 068,97078
088 253 265,97079
026 814 566,97080
703 455 238,97081
857 346 514,97082
805 673 225,97083
385 582 036,97084
534 071 345,97085
013 865 472,97086
817 067 168,97087
064 168 149,97088
442 835 500,97089
023 461 759,97090
720 527 647,97091
228 330 189,97092
188 307 466,97093
044 331 759,97094
068 748 136,97095
078 623 725,97096
244 608 139,97097
167 724 608,97098
347 027 658,97099
640 235 511,97100
477 114 037,97101
270 316 888,97102
754 681 674,97103
486 085 376,97104
483 501 672,97105
861 253 201,97106
558 622 080,97107
143 043 271,97108
078 623 725,97109
337 025 472,97110
117 743 302,97111
817 067 168,97112
127 726 602,97113
806 218 517,97114
644 108 177,97115
347 012 239,97116
671 844 066,97117
876 116 484,97118
741 703 326,97119
113 807 820,97120
541 802 617,97121
062 854 625,97122
725 106 850,97123
332 548 502,97124
305 844 250,97125
178 220 760,97126
318 310 471,97127
771 461 027,97128
413 774 100,97129
458 701 380,97130
660 271 545,97131
567 145 602,97132
431 771 344,97133
486 085 376,97134
234 610 582,97135
284 066 172,97136
325 061 141,97137
046 146 759,97138
618 546 774,97139
337 705 222,97140
557 381 324,97141
023 883 556,97142
604 687 285,97143
564 160 182,97144
356 228 874,97145
332 744 085,97146
011 256 831,97147
586 622 805,97148
177 104 460,97149
655 641 744,97150
688 530 229,97151
754 704 260,97152
380 553 818,97153
620 156 851,97154
702 417 627,97155
811 340 587,97156
065 411 720,97157
377 312 814,97158
882 730 120,97159
415 430 750,97160
038 146 551,97161
053 274 239,97162
810 746 750,97163
873 375 406,97164
223 417 031,97165
083 561 472,97166
752 447 300,97167
876 211 061,97168
615 406 725,97169
721 320 869,97170
268 853 454,97171
114 076 532,97172
806 218 517,97173
416 455 301,97174
047 552 666,97175
025 611 732,97176
376 210 282,97177
584 583 066,97178
722 554 037,97179
310 372 552,97180
413 774 100,97181
554 320 861,97182
714 330 552,97183
453 768 244,97184
176 641 702,97185
178 340 766,97186
452 356 702,97187
358 348 019,97188
356 180 521,97189
382 744 134,97190
114 350 747,97191
613 018 472,97192
261 274 674,97193
754 681 674,97194
302 745 831,97195
720 423 177,97196
506 582 287,97197
460 351 182,97198
033 817 412,97199
614 504 561,97200
620 156 851,97201
483 465 076,97202
431 156 702,97203
084 156 645,97204
226 455 061,97205
401 138 870,97206
113 807 820,97207
604 537 746,97208
520 683 111,97209
380 327 122,97210
044 661 759,97211
483 465 076,97212
655 224 301,97213
332 744 085,97214
256 680 729,97215
431 771 344,97216
771 461 027,97217
627 104 565,97218
084 524 370,97219
108 677 238,97220
744 530 270,97221
052 652 641,97222
765 261 102,97223
258 802 339,97224
244 618 039,97225
802 253 351,97226
032 718 868,97227
261 250 732,97228
265 840 835,97229
810 746 750,97230
227 680 659,97231
167 302 512,97232
208 762 765,97233
178 620 720,97234
442 813 564,97235
627 104 565,97236
721 320 869,97237
107 647 836,97238
866 022 171,97239
617 610 878,97240
341 261 089,97241
458 833 209,97242
026 627 745,97243
172 672 602,97244
541 802 617,97245
066 547 886,97246
221 788 037,97247
756 041 349,97248
135 428 068,97249
401 154 661,97250
178 220 760,97251
541 802 617,97252
678 130 725,97253
482 533 874,97254
081 254 310,97255
744 530 270,97256
377 312 814,97257
165 372 814,97258
471 803 346,97259
177 446 234,97260
188 307 466,97261
770 185 338,97262
741 703 326,97263
883 013 419,97264
234 610 582,97265
065 411 720,97266
374 824 134,97267
223 417 031,97268
345 811 020,97269
774 306 146,97270
114 887 664,97271
205 544 760,97272
684 430 556,97273
821 058 260,97274
511 082 737,97275
177 446 234,97276
580 543 817,97277
325 061 141,97278
117 732 800,97279
832 730 758,97280
547 301 168,97281
302 355 482,97282
714 467 305,97283
305 413 486,97284
188 307 466,97285
403 153 141,97286
258 802 339,97287
227 537 644,97288
410 538 649,97289
720 423 177,97290
408 376 275,97291
511 082 737,97292
208 665 778,97293
721 320 869,97294
826 028 375,97295
258 046 531,97296
140 227 380,97297
853 203 586,97298
110 687 720,97299
608 147 385,97300
703 544 270,97301
321 173 544,97302
228 076 550,97303
168 803 229,97304
562 582 031,97305
567 320 858,97306
627 185 309,97307
754 781 300,97308
614 088 359,97309
320 725 732,97310
537 206 245,97311
288 507 668,97312
167 302 512,97313
221 788 037,97314
540 623 121,97315
511 288 607,97316
766 025 548,97317
352 847 644,97318
604 687 285,97319
774 134 100,97320
831 276 019,97321
017 532 672,97322
704 733 146,97323
644 108 177,97324
337 154 454,97325
726 117 062,97326
160 422 770,97327
601 772 866,97328
465 088 235,97329
117 743 302,97330
873 375 406,97331
740 722 335,97332
283 217 834,97333
115 640 880,97334
758 251 037,97335
223 417 031,97336
758 251 037,97337
566 074 258,97338
883 013 419,97339
741 703 326,97340
413 774 100,97341
584 310 346,97342
183 253 012,97343
485 166 805,97344
655 182 061,97345
086 226 875,97346
770 446 656,97347
511 204 661,97348
240 533 489,97349
284 785 060,97350
325 183 705,97351
072 613 722,97352
581 443 306,97353
023 461 759,97354
247 052 137,97355
386 207 815,97356
711 407 627,97357
453 370 249,97358
502 476 625,97359
610 735 482,97360
671 844 066,97361
057 431 520,97362
711 407 627,97363
473 024 180,97364
147 740 617,97365
854 726 700,97366
401 866 512,97367
317 455 608,97368
874 316 086,97369
684 405 269,97370
456 450 717,97371
382 744 134,97372
754 651 602,97373
882 217 607,97374
143 043 271,97375
642 210 777,97376
432 458 354,97377
322 803 875,97378
165 402 231,97379
114 350 747,97380
417 086 535,97381
466 570 272,97382
540 623 121,97383
564 068 245,97384
520 683 111,97385
447 537 036,97386
866 718 208,97387
441 703 386,97388
284 066 172,97389
450 158 860,97390
207 237 645,97391
853 203 586,97392
885 305 318,97393
613 587 708,97394
766 025 548,97395
352 762 801,97396
742 317 407,97397
327 410 536,97398
728 527 060,97399
735 035 826,97400
315 508 820,97401
028 533 776,97402
540 273 265,97403
416 556 884,97404
134 706 886,97405
026 627 745,97406
033 722 182,97407
018 255 737,97408
084 524 370,97409
466 570 272,97410
105 834 238,97411
833 711 088,97412
135 428 068,97413
178 620 720,97414
357 452 200,97415
081 254 310,97416
114 350 747,97417
056 158 348,97418
257 037 648,97419
718 330 129,97420
188 031 538,97421
765 261 102,97422
466 570 272,97423
580 543 817,97424
135 176 808,97425
166 174 474,97426
320 325 871,97427
077 544 260,97428
405 385 766,97429
682 416 029,97430
608 775 268,97431
230 417 321,97432
728 527 060,97433
728 527 060,97434
052 854 437,97435
558 620 621,97436
166 701 441,97437
172 283 087,97438
182 082 560,97439
604 687 285,97440
486 085 376,97441
084 651 140,97442
320 328 172,97443
240 533 489,97444
167 302 512,97445
130 652 746,97446
322 455 601,97447
876 116 484,97448
815 866 405,97449
023 883 556,97450
453 768 046,97451
127 726 602,97452
052 437 738,97453
125 134 734,97454
884 603 515,97455
164 401 739,97456
114 350 747,97457
276 608 445,97458
144 307 717,97459
681 204 277,97460
561 802 646,97461
774 306 146,97462
410 538 649,97463
037 426 475,97464
605 228 857,97465
725 301 352,97466
720 423 177,97467
562 582 031,97468
815 662 085,97469
125 134 734,97470
254 786 031,97471
341 860 518,97472
673 180 485,97473
770 185 338,97474
623 105 541,97475
856 238 019,97476
442 670 675,97477
507 266 856,97478
276 546 801,97479
025 611 732,97480
044 661 759,97481
386 782 254,97482
147 731 624,97483
760 187 138,97484
605 228 857,97485
684 405 269,97486
322 803 875,97487
037 682 259,97488
057 322 372,97489
127 664 514,97490
