SIN,Salary_group
102 743 382,5k-10k
406 117 861,5k-10k
273 503 888,Over 100k
074 661 752,5k-10k
603 441 189,Over 100k
058 337 726,Under 5k
322 388 059,40k-50k
768 703 126,60k-70k
708 322 169,80k-90k
408 811 370,10k-20k
706 785 268,10k-20k
732 614 409,60k-70k
132 776 048,30k-40k
205 382 757,10k-20k
831 628 508,50k-60k
716 586 474,5k-10k
688 625 078,Over 100k
460 114 770,80k-90k
483 781 035,50k-60k
821 807 260,50k-60k
678 576 224,30k-40k
850 677 436,Over 100k
482 783 305,Under 5k
670 114 768,Under 5k
433 107 885,40k-50k
415 066 745,20k-30k
816 718 407,Over 100k
682 012 349,70k-80k
752 352 864,60k-70k
773 024 435,40k-50k
321 764 706,60k-70k
622 618 049,90k-100k
207 214 339,Under 5k
318 508 520,10k-20k
055 346 886,10k-20k
778 233 015,40k-50k
034 627 182,10k-20k
804 527 331,40k-50k
326 524 709,10k-20k
410 356 752,20k-30k
640 658 456,Over 100k
744 701 335,10k-20k
305 118 440,20k-30k
508 238 250,Over 100k
352 780 738,Over 100k
883 061 558,40k-50k
662 847 805,Over 100k
588 320 457,10k-20k
110 668 472,50k-60k
255 348 864,40k-50k
482 066 552,Under 5k
220 338 149,50k-60k
534 431 101,80k-90k
814 837 134,10k-20k
460 725 641,Under 5k
714 305 869,Over 100k
880 653 118,5k-10k
017 287 350,80k-90k
138 022 587,30k-40k
588 560 318,Over 100k
588 566 208,40k-50k
661 172 072,10k-20k
581 422 607,10k-20k
746 706 415,10k-20k
335 210 282,50k-60k
073 223 745,Under 5k
834 731 754,Under 5k
728 523 069,Under 5k
884 567 066,90k-100k
664 170 552,5k-10k
260 382 759,5k-10k
534 108 147,5k-10k
081 623 878,Under 5k
608 577 417,5k-10k
804 813 319,60k-70k
167 044 536,10k-20k
673 110 888,5k-10k
517 083 325,40k-50k
335 475 414,10k-20k
377 145 800,10k-20k
507 664 225,20k-30k
628 726 085,50k-60k
804 851 335,60k-70k
173 843 202,10k-20k
735 605 446,60k-70k
613 558 444,20k-30k
371 462 714,50k-60k
718 765 068,Over 100k
508 522 661,30k-40k
552 276 800,5k-10k
501 428 460,Over 100k
856 108 469,5k-10k
541 033 221,30k-40k
134 037 241,5k-10k
850 861 477,5k-10k
703 117 820,50k-60k
683 745 046,Over 100k
381 381 508,Under 5k
810 655 738,5k-10k
641 706 411,Over 100k
662 807 122,30k-40k
618 018 477,40k-50k
865 865 406,5k-10k
031 627 722,Under 5k
147 037 220,5k-10k
620 426 189,Over 100k
270 835 820,30k-40k
334 781 051,70k-80k
561 220 880,50k-60k
066 185 471,40k-50k
145 662 284,30k-40k
306 712 746,50k-60k
523 883 056,60k-70k
701 231 839,40k-50k
473 305 282,90k-100k
074 885 336,Over 100k
856 850 466,80k-90k
043 117 480,20k-30k
611 074 329,40k-50k
376 548 202,Under 5k
035 522 747,70k-80k
720 317 866,Over 100k
340 322 171,30k-40k
852 677 624,Under 5k
614 556 801,10k-20k
310 312 749,5k-10k
281 234 609,50k-60k
501 224 760,30k-40k
318 740 651,20k-30k
270 566 748,20k-30k
481 704 310,10k-20k
355 840 836,70k-80k
173 064 726,Under 5k
321 023 541,5k-10k
271 846 040,20k-30k
478 375 207,40k-50k
681 220 547,30k-40k
027 466 275,30k-40k
374 813 806,Over 100k
225 804 665,Under 5k
344 867 254,Over 100k
437 026 172,Under 5k
302 553 441,30k-40k
401 354 311,Under 5k
374 473 056,Under 5k
330 582 271,30k-40k
713 260 875,70k-80k
257 033 449,40k-50k
128 770 237,70k-80k
237 544 077,Over 100k
723 785 606,60k-70k
518 812 607,90k-100k
621 726 041,40k-50k
774 105 332,40k-50k
617 014 469,5k-10k
184 734 036,10k-20k
047 735 626,50k-60k
871 861 324,Over 100k
528 573 207,30k-40k
370 283 111,70k-80k
043 861 558,Under 5k
557 320 348,40k-50k
104 326 541,Over 100k
714 310 547,30k-40k
031 224 587,5k-10k
052 258 332,Over 100k
102 344 389,40k-50k
554 301 341,40k-50k
032 237 745,30k-40k
568 203 756,50k-60k
746 026 129,20k-30k
042 837 658,60k-70k
042 668 459,50k-60k
618 835 409,Under 5k
814 077 657,Over 100k
415 035 682,40k-50k
103 844 510,90k-100k
645 105 487,20k-30k
134 677 012,Over 100k
168 307 486,70k-80k
358 370 476,20k-30k
807 716 626,Over 100k
162 804 520,20k-30k
270 846 645,10k-20k
352 204 671,60k-70k
041 338 518,5k-10k
382 067 445,40k-50k
460 724 180,Over 100k
073 544 231,70k-80k
460 428 535,60k-70k
340 825 520,5k-10k
116 402 371,90k-100k
256 844 507,Over 100k
867 701 658,50k-60k
370 185 738,Over 100k
802 273 177,Under 5k
340 552 686,Over 100k
167 281 534,50k-60k
582 283 305,40k-50k
305 118 838,10k-20k
753 301 472,Under 5k
167 261 809,40k-50k
827 167 305,Over 100k
688 110 527,Under 5k
344 103 171,10k-20k
546 072 117,40k-50k
174 320 341,90k-100k
877 216 010,5k-10k
872 612 031,Over 100k
325 160 745,70k-80k
860 327 485,Over 100k
880 612 619,30k-40k
860 213 511,10k-20k
445 073 166,Under 5k
034 586 776,40k-50k
708 213 277,40k-50k
278 230 685,80k-90k
810 568 568,10k-20k
370 812 240,80k-90k
526 035 746,5k-10k
620 176 172,Under 5k
164 760 746,60k-70k
178 273 314,60k-70k
483 420 659,40k-50k
346 028 459,40k-50k
433 081 189,Under 5k
654 738 012,5k-10k
482 683 505,Under 5k
058 251 661,10k-20k
173 422 031,5k-10k
176 224 707,Over 100k
354 467 284,70k-80k
072 465 768,90k-100k
772 605 622,40k-50k
280 682 170,Under 5k
871 230 231,60k-70k
805 135 621,40k-50k
205 216 732,Over 100k
738 711 464,Under 5k
344 771 050,70k-80k
031 451 321,30k-40k
580 431 435,Under 5k
183 251 834,5k-10k
640 831 178,80k-90k
452 473 374,Under 5k
018 743 765,Under 5k
623 158 805,Under 5k
564 504 710,Under 5k
582 066 858,5k-10k
061 887 436,Over 100k
225 385 301,5k-10k
146 130 489,Over 100k
544 103 161,5k-10k
803 577 410,Over 100k
450 473 517,50k-60k
184 031 672,20k-30k
864 177 035,Under 5k
304 554 686,30k-40k
015 643 745,90k-100k
657 786 026,90k-100k
207 435 538,30k-40k
644 706 111,50k-60k
047 235 239,5k-10k
261 407 480,Under 5k
853 348 506,40k-50k
886 610 526,40k-50k
243 375 078,Under 5k
103 867 818,Over 100k
123 377 046,70k-80k
243 218 039,Over 100k
705 386 258,40k-50k
580 166 452,10k-20k
457 061 877,Over 100k
255 372 302,40k-50k
304 568 249,70k-80k
037 112 372,30k-40k
301 781 688,40k-50k
371 844 036,60k-70k
761 351 808,30k-40k
113 354 088,40k-50k
078 132 750,Over 100k
013 852 645,Over 100k
821 377 264,30k-40k
641 802 517,50k-60k
183 461 029,60k-70k
022 783 757,60k-70k
673 072 112,5k-10k
664 728 102,Under 5k
144 173 374,Under 5k
667 580 419,90k-100k
276 086 725,Under 5k
507 286 656,Under 5k
011 674 470,10k-20k
258 253 384,10k-20k
308 148 170,40k-50k
674 880 356,Over 100k
872 560 487,10k-20k
480 651 850,20k-30k
672 034 451,40k-50k
518 665 708,Over 100k
352 862 809,40k-50k
883 540 676,10k-20k
622 806 875,60k-70k
037 527 827,Under 5k
335 082 251,30k-40k
025 624 750,20k-30k
122 833 809,Under 5k
264 713 884,80k-90k
582 234 134,10k-20k
374 304 186,80k-90k
488 625 070,20k-30k
652 038 878,5k-10k
837 526 508,60k-70k
605 674 456,5k-10k
388 740 250,50k-60k
164 073 272,10k-20k
581 382 017,Over 100k
862 768 454,Under 5k
285 416 400,Over 100k
246 207 385,10k-20k
584 611 834,50k-60k
370 475 618,60k-70k
372 564 401,20k-30k
016 772 857,50k-60k
502 544 380,50k-60k
082 255 340,Under 5k
228 338 174,Under 5k
166 022 772,Under 5k
046 552 766,20k-30k
326 107 885,30k-40k
355 423 724,80k-90k
522 374 164,70k-80k
247 267 065,50k-60k
057 623 472,Over 100k
134 470 517,70k-80k
837 650 258,60k-70k
074 864 166,10k-20k
238 730 758,30k-40k
037 682 275,90k-100k
702 667 452,60k-70k
023 318 546,40k-50k
345 543 706,60k-70k
307 341 875,40k-50k
138 146 501,10k-20k
354 783 706,50k-60k
261 708 440,Over 100k
374 105 880,80k-90k
085 144 160,50k-60k
301 823 472,5k-10k
237 440 565,30k-40k
047 733 415,Over 100k
884 150 350,5k-10k
820 337 715,40k-50k
377 420 625,20k-30k
445 011 380,Over 100k
688 146 109,5k-10k
756 401 378,50k-60k
270 564 321,30k-40k
582 640 140,5k-10k
553 044 710,60k-70k
478 031 180,Under 5k
514 468 065,Under 5k
068 223 759,60k-70k
657 186 029,70k-80k
716 437 025,20k-30k
018 766 725,Under 5k
744 337 015,20k-30k
745 116 608,10k-20k
031 687 718,Under 5k
518 268 107,40k-50k
826 725 301,40k-50k
462 355 884,10k-20k
627 027 857,20k-30k
140 738 618,40k-50k
417 083 565,Over 100k
817 216 609,10k-20k
467 550 612,Over 100k
328 055 686,70k-80k
403 764 111,60k-70k
773 340 146,Under 5k
207 332 859,10k-20k
621 734 706,Under 5k
806 745 261,10k-20k
874 561 707,Under 5k
850 738 220,50k-60k
885 146 134,30k-40k
114 660 541,80k-90k
457 031 649,60k-70k
806 551 487,5k-10k
114 608 870,50k-60k
650 852 817,70k-80k
482 083 359,Over 100k
320 561 541,20k-30k
234 554 764,Over 100k
038 745 261,Under 5k
802 358 358,30k-40k
547 205 237,Over 100k
370 283 186,40k-50k
082 734 120,5k-10k
813 572 609,30k-40k
511 880 320,20k-30k
854 033 776,10k-20k
442 738 100,5k-10k
082 612 839,Over 100k
205 843 857,30k-40k
716 650 148,10k-20k
026 534 719,Over 100k
822 856 100,50k-60k
335 280 251,30k-40k
283 055 838,30k-40k
228 713 061,30k-40k
518 812 334,40k-50k
680 226 172,70k-80k
376 220 182,Over 100k
886 650 118,30k-40k
518 016 480,Over 100k
560 225 831,80k-90k
371 823 022,30k-40k
138 071 568,Under 5k
814 677 654,70k-80k
657 082 277,10k-20k
480 581 537,Under 5k
557 620 622,30k-40k
277 460 358,10k-20k
355 841 602,Over 100k
530 118 447,60k-70k
568 143 705,40k-50k
830 526 489,Under 5k
174 173 344,Under 5k
534 418 264,60k-70k
072 864 358,60k-70k
756 722 047,30k-40k
764 723 144,30k-40k
371 322 884,Under 5k
803 275 676,10k-20k
264 374 109,Over 100k
556 286 706,Under 5k
856 731 401,50k-60k
770 265 346,20k-30k
744 356 056,40k-50k
083 724 138,60k-70k
601 832 819,20k-30k
133 472 274,Under 5k
320 768 815,Under 5k
280 437 625,50k-60k
268 213 089,20k-30k
557 203 247,Under 5k
581 344 314,30k-40k
743 340 259,70k-80k
617 445 507,50k-60k
417 406 139,20k-30k
337 110 548,20k-30k
023 413 511,90k-100k
416 775 344,Over 100k
671 408 227,Under 5k
354 420 689,Under 5k
241 862 069,40k-50k
205 586 720,30k-40k
431 037 811,20k-30k
184 327 062,Under 5k
644 837 106,60k-70k
065 322 752,Over 100k
102 387 321,80k-90k
514 410 661,10k-20k
133 851 824,10k-20k
735 081 457,40k-50k
452 358 344,Over 100k
384 765 012,10k-20k
446 738 106,Under 5k
503 225 641,Over 100k
501 382 717,10k-20k
752 340 372,40k-50k
405 466 186,30k-40k
023 458 235,10k-20k
335 812 202,20k-30k
314 053 885,Over 100k
743 041 675,5k-10k
342 075 629,20k-30k
502 546 740,5k-10k
650 471 568,10k-20k
417 730 645,20k-30k
085 345 312,10k-20k
473 388 106,20k-30k
532 088 127,10k-20k
518 560 321,30k-40k
228 670 139,5k-10k
647 607 415,30k-40k
227 683 505,Under 5k
255 470 437,50k-60k
564 574 010,5k-10k
758 203 269,70k-80k
623 028 875,10k-20k
277 286 134,80k-90k
764 325 809,90k-100k
504 886 235,5k-10k
254 733 041,Under 5k
618 506 729,50k-60k
374 175 032,10k-20k
735 544 017,70k-80k
620 825 562,20k-30k
567 311 444,Over 100k
602 537 748,90k-100k
277 534 038,30k-40k
644 670 119,5k-10k
561 168 402,30k-40k
877 316 224,30k-40k
640 745 717,Under 5k
086 412 269,40k-50k
254 704 687,30k-40k
831 031 471,Over 100k
417 685 070,Over 100k
661 271 072,40k-50k
873 328 124,10k-20k
880 145 669,Over 100k
026 886 275,Under 5k
234 670 859,Under 5k
855 802 336,Under 5k
877 503 268,Over 100k
084 113 372,Over 100k
167 453 026,50k-60k
017 283 565,5k-10k
137 604 229,5k-10k
711 334 474,80k-90k
064 861 552,Over 100k
657 186 508,5k-10k
855 803 227,50k-60k
116 852 807,Under 5k
034 576 876,70k-80k
871 322 707,40k-50k
283 453 454,40k-50k
774 624 605,Over 100k
065 223 752,40k-50k
331 448 209,80k-90k
172 088 668,Under 5k
018 352 385,40k-50k
037 647 815,Over 100k
026 134 585,5k-10k
220 475 560,Under 5k
340 745 686,Under 5k
528 526 031,50k-60k
738 506 526,Under 5k
042 543 769,50k-60k
116 456 401,50k-60k
733 702 815,Over 100k
660 774 126,30k-40k
874 065 311,10k-20k
673 112 702,40k-50k
870 572 617,20k-30k
045 165 768,Under 5k
326 508 819,90k-100k
401 423 371,20k-30k
182 054 668,10k-20k
550 671 838,60k-70k
081 261 349,60k-70k
537 280 356,Under 5k
452 608 540,10k-20k
288 543 374,5k-10k
274 814 664,Under 5k
458 058 666,10k-20k
377 201 850,10k-20k
745 045 310,Over 100k
864 108 170,Over 100k
810 816 629,5k-10k
168 371 078,Over 100k
233 740 182,20k-30k
662 840 545,60k-70k
326 410 289,Over 100k
745 346 114,Under 5k
430 725 341,50k-60k
507 185 437,50k-60k
380 722 652,30k-40k
382 452 134,Over 100k
408 773 257,Under 5k
825 335 714,10k-20k
011 337 722,10k-20k
560 862 252,70k-80k
243 570 470,10k-20k
062 253 745,60k-70k
861 160 588,Under 5k
547 346 015,70k-80k
650 827 462,70k-80k
326 428 109,Under 5k
403 118 870,Over 100k
823 817 200,30k-40k
178 022 331,80k-90k
543 572 234,20k-30k
243 275 534,40k-50k
817 566 078,40k-50k
273 302 141,40k-50k
738 550 318,Under 5k
623 571 809,30k-40k
128 650 736,70k-80k
476 035 746,Under 5k
661 177 808,70k-80k
526 476 056,10k-20k
068 268 259,5k-10k
683 725 824,Over 100k
886 740 117,30k-40k
306 255 282,80k-90k
266 450 725,Under 5k
447 765 066,60k-70k
054 824 339,40k-50k
542 235 700,30k-40k
761 451 624,Under 5k
823 825 039,10k-20k
482 437 654,80k-90k
317 560 522,5k-10k
058 822 560,Over 100k
235 618 444,30k-40k
053 228 540,5k-10k
602 455 487,50k-60k
721 601 649,Over 100k
230 648 172,Under 5k
674 138 052,60k-70k
385 162 144,30k-40k
762 783 124,70k-80k
013 814 470,Over 100k
243 705 621,50k-60k
658 730 221,70k-80k
804 556 686,Over 100k
435 614 714,5k-10k
384 307 146,60k-70k
761 067 446,Over 100k
172 038 820,Under 5k
371 423 708,Under 5k
208 832 170,5k-10k
604 611 749,Over 100k
255 830 432,10k-20k
120 337 282,Over 100k
814 503 777,Over 100k
754 420 677,40k-50k
208 275 560,90k-100k
032 645 582,90k-100k
660 277 112,Over 100k
433 411 709,60k-70k
814 307 757,30k-40k
834 718 066,10k-20k
227 687 035,Under 5k
438 075 517,Over 100k
831 271 374,Over 100k
661 440 586,5k-10k
403 355 811,Over 100k
013 713 722,20k-30k
856 827 027,70k-80k
266 258 144,30k-40k
023 851 850,50k-60k
165 348 806,10k-20k
467 304 515,70k-80k
714 307 865,40k-50k
861 840 619,20k-30k
147 741 300,Over 100k
273 382 085,70k-80k
342 318 524,Over 100k
402 733 851,40k-50k
583 083 258,Over 100k
438 610 586,10k-20k
540 311 768,10k-20k
233 705 722,60k-70k
611 852 864,50k-60k
560 571 440,50k-60k
201 382 371,40k-50k
238 012 777,Under 5k
235 506 821,Under 5k
166 180 588,10k-20k
770 332 856,50k-60k
773 503 818,20k-30k
583 544 010,Over 100k
103 783 411,40k-50k
468 501 770,50k-60k
885 226 654,20k-30k
056 281 587,40k-50k
821 831 534,10k-20k
685 206 112,30k-40k
520 134 685,60k-70k
706 425 378,5k-10k
541 866 018,20k-30k
442 035 689,90k-100k
804 153 187,40k-50k
113 253 041,20k-30k
401 477 260,Under 5k
447 523 069,20k-30k
625 405 766,40k-50k
370 445 686,10k-20k
627 411 077,Under 5k
341 348 019,90k-100k
302 845 532,5k-10k
821 176 674,20k-30k
186 731 824,Over 100k
437 501 372,60k-70k
170 326 821,50k-60k
065 371 122,Under 5k
718 047 665,90k-100k
314 358 805,10k-20k
083 783 258,60k-70k
130 881 568,40k-50k
532 032 745,80k-90k
135 681 484,10k-20k
160 423 489,20k-30k
314 068 552,Under 5k
583 381 058,Under 5k
304 765 282,Over 100k
123 023 871,70k-80k
876 170 457,Over 100k
056 734 288,Under 5k
160 227 732,Under 5k
681 651 048,5k-10k
255 044 661,10k-20k
384 581 500,80k-90k
621 058 262,Under 5k
771 340 312,40k-50k
432 788 305,20k-30k
756 420 568,30k-40k
728 733 056,70k-80k
486 605 546,20k-30k
668 072 275,Over 100k
583 081 138,60k-70k
516 445 301,10k-20k
770 624 658,30k-40k
853 208 510,10k-20k
674 806 815,Over 100k
804 628 139,60k-70k
703 447 235,60k-70k
220 733 182,30k-40k
052 658 838,60k-70k
118 862 564,Under 5k
027 567 866,Over 100k
311 052 740,30k-40k
665 880 456,Under 5k
755 381 407,20k-30k
122 433 584,Under 5k
514 418 334,5k-10k
702 334 459,Under 5k
553 460 221,10k-20k
240 355 487,10k-20k
123 068 512,50k-60k
627 551 344,20k-30k
411 887 664,40k-50k
314 058 835,10k-20k
238 776 108,50k-60k
178 176 400,10k-20k
825 338 015,Over 100k
356 274 506,50k-60k
013 762 851,Under 5k
513 308 858,5k-10k
205 846 835,5k-10k
041 641 689,40k-50k
642 016 521,10k-20k
253 702 880,10k-20k
356 228 072,Under 5k
855 640 611,20k-30k
302 274 675,Over 100k
113 472 070,Under 5k
257 766 402,Under 5k
886 105 568,Over 100k
310 345 749,50k-60k
144 807 310,Under 5k
253 288 674,90k-100k
305 813 446,Under 5k
746 622 109,20k-30k
430 531 582,5k-10k
518 672 100,10k-20k
357 451 400,60k-70k
618 046 759,30k-40k
873 543 284,10k-20k
834 501 777,Under 5k
504 381 757,Over 100k
228 653 754,70k-80k
618 235 501,50k-60k
645 538 414,90k-100k
740 266 515,40k-50k
668 740 756,10k-20k
413 714 080,5k-10k
641 622 089,10k-20k
873 370 118,Over 100k
041 258 336,20k-30k
376 082 186,30k-40k
306 287 285,50k-60k
825 605 710,10k-20k
268 075 538,Under 5k
742 560 477,20k-30k
504 428 657,5k-10k
876 210 261,10k-20k
254 330 541,70k-80k
331 450 718,80k-90k
862 503 471,Under 5k
450 733 746,20k-30k
140 337 288,10k-20k
271 283 764,5k-10k
413 473 554,60k-70k
108 341 371,80k-90k
122 058 340,60k-70k
253 344 774,40k-50k
021 334 776,90k-100k
653 880 476,90k-100k
705 162 162,5k-10k
668 045 586,Under 5k
316 780 451,5k-10k
758 701 668,Over 100k
138 827 068,30k-40k
388 720 658,Over 100k
876 541 087,80k-90k
257 044 669,70k-80k
562 402 750,5k-10k
667 155 824,10k-20k
227 406 659,70k-80k
441 153 707,Over 100k
614 076 875,10k-20k
882 067 465,10k-20k
671 188 464,10k-20k
547 031 625,40k-50k
881 706 410,Under 5k
134 851 062,Over 100k
521 423 384,Under 5k
114 477 060,80k-90k
203 812 540,60k-70k
314 864 109,50k-60k
588 330 456,50k-60k
652 288 374,40k-50k
234 708 162,Under 5k
610 816 829,30k-40k
508 372 117,10k-20k
765 543 806,5k-10k
255 448 664,40k-50k
470 374 356,50k-60k
331 281 584,Under 5k
581 081 668,50k-60k
225 675 644,Under 5k
510 335 821,80k-90k
538 075 326,60k-70k
301 864 518,70k-80k
271 203 887,Under 5k
873 165 401,80k-90k
103 374 526,10k-20k
417 306 859,90k-100k
318 350 485,60k-70k
677 622 144,70k-80k
518 670 138,10k-20k
867 711 434,60k-70k
735 601 122,10k-20k
062 782 685,20k-30k
260 713 482,5k-10k
542 648 100,40k-50k
621 071 562,Over 100k
472 460 385,5k-10k
147 322 507,5k-10k
245 238 100,20k-30k
182 643 072,Over 100k
335 402 251,Under 5k
344 823 059,40k-50k
566 822 144,50k-60k
325 524 684,Under 5k
488 551 334,Over 100k
120 187 687,Under 5k
501 426 738,Over 100k
552 046 740,60k-70k
388 743 015,90k-100k
160 172 839,90k-100k
127 033 512,40k-50k
437 437 056,10k-20k
882 306 129,Over 100k
483 155 040,60k-70k
437 180 177,30k-40k
532 618 808,Under 5k
086 412 319,40k-50k
653 408 278,60k-70k
674 881 057,Over 100k
477 660 252,50k-60k
714 410 370,5k-10k
072 466 121,60k-70k
408 176 139,60k-70k
470 331 885,Over 100k
852 066 778,Under 5k
352 774 020,Under 5k
327 501 839,20k-30k
261 477 020,50k-60k
267 740 645,5k-10k
673 541 801,Under 5k
627 085 277,5k-10k
185 162 344,80k-90k
447 617 200,Under 5k
281 307 827,10k-20k
345 022 685,40k-50k
611 208 562,Over 100k
344 718 200,10k-20k
015 886 625,40k-50k
203 547 880,20k-30k
526 624 051,10k-20k
625 671 045,20k-30k
403 427 651,90k-100k
883 503 229,Over 100k
062 214 580,30k-40k
683 255 814,30k-40k
347 341 059,Over 100k
667 250 252,40k-50k
658 620 489,10k-20k
627 701 345,20k-30k
703 785 618,Under 5k
756 604 526,Under 5k
241 337 088,20k-30k
032 812 877,10k-20k
708 233 556,90k-100k
437 135 544,10k-20k
602 732 141,70k-80k
643 720 758,50k-60k
773 105 622,5k-10k
456 087 287,80k-90k
883 345 019,Under 5k
641 150 727,10k-20k
462 350 752,Under 5k
473 014 710,Over 100k
143 743 706,5k-10k
834 551 061,Over 100k
335 540 811,Over 100k
021 451 331,10k-20k
480 714 260,50k-60k
713 213 544,30k-40k
885 225 300,10k-20k
628 716 086,10k-20k
660 885 278,70k-80k
144 731 031,40k-50k
508 641 685,Under 5k
568 308 456,5k-10k
738 110 469,60k-70k
167 224 534,20k-30k
825 528 607,40k-50k
062 572 672,5k-10k
488 053 356,5k-10k
468 105 739,Over 100k
486 137 854,Over 100k
240 345 587,5k-10k
650 144 587,Under 5k
147 152 334,80k-90k
640 276 275,Under 5k
561 281 080,Under 5k
853 253 086,50k-60k
253 850 648,20k-30k
743 162 109,30k-40k
523 425 031,20k-30k
410 358 352,Over 100k
831 102 777,5k-10k
447 026 170,20k-30k
805 823 325,20k-30k
403 853 112,20k-30k
615 475 027,10k-20k
881 607 238,40k-50k
568 302 251,10k-20k
753 327 022,Over 100k
561 022 641,60k-70k
815 043 161,20k-30k
680 147 857,40k-50k
247 230 535,Over 100k
667 187 025,50k-60k
658 651 724,Over 100k
520 831 850,60k-70k
714 453 057,Over 100k
708 322 565,5k-10k
065 843 146,60k-70k
014 738 645,Under 5k
543 310 718,90k-100k
827 153 164,20k-30k
607 531 449,40k-50k
337 580 518,Under 5k
766 104 525,Over 100k
072 316 888,Over 100k
238 607 485,20k-30k
140 866 526,40k-50k
237 412 069,Under 5k
082 386 129,Under 5k
527 416 234,80k-90k
318 867 405,30k-40k
547 541 607,Over 100k
581 602 836,Under 5k
188 741 607,90k-100k
178 862 314,80k-90k
337 782 015,Under 5k
206 258 162,Under 5k
032 855 447,5k-10k
135 146 884,Under 5k
744 301 169,Under 5k
541 331 484,10k-20k
411 467 061,40k-50k
357 182 674,10k-20k
355 273 814,50k-60k
354 861 502,5k-10k
034 614 776,Over 100k
025 813 346,Over 100k
346 118 474,90k-100k
441 853 017,Under 5k
521 806 240,20k-30k
416 506 871,90k-100k
488 113 564,20k-30k
106 746 712,Over 100k
052 256 682,5k-10k
207 612 649,50k-60k
526 405 386,40k-50k
330 854 118,20k-30k
331 850 412,40k-50k
682 537 824,5k-10k
754 623 874,Over 100k
704 764 356,50k-60k
776 422 305,Under 5k
033 187 485,10k-20k
876 841 107,Over 100k
278 340 187,20k-30k
401 837 646,40k-50k
513 073 122,70k-80k
544 376 056,20k-30k
371 468 208,Under 5k
728 716 614,20k-30k
611 650 888,30k-40k
285 302 857,Over 100k
437 704 356,Over 100k
416 770 147,70k-80k
254 470 339,Under 5k
260 577 648,10k-20k
433 420 585,10k-20k
853 802 510,10k-20k
407 683 515,80k-90k
772 506 820,40k-50k
267 544 609,60k-70k
406 428 177,20k-30k
304 467 186,Over 100k
613 208 875,Under 5k
684 410 269,20k-30k
508 862 117,10k-20k
382 407 625,60k-70k
471 431 601,70k-80k
081 456 618,30k-40k
104 173 349,Under 5k
472 835 800,10k-20k
174 880 336,70k-80k
377 405 626,50k-60k
704 117 860,Over 100k
850 167 461,90k-100k
661 227 744,Over 100k
382 560 548,Over 100k
460 827 645,30k-40k
553 401 688,60k-70k
265 588 020,Over 100k
734 720 162,10k-20k
114 458 334,Under 5k
504 465 717,Over 100k
542 308 465,Over 100k
485 314 207,50k-60k
446 625 501,30k-40k
706 422 169,70k-80k
356 180 471,60k-70k
471 428 300,20k-30k
382 204 550,10k-20k
804 726 180,10k-20k
338 812 019,20k-30k
286 732 102,20k-30k
258 772 060,Under 5k
725 164 057,Under 5k
711 733 824,30k-40k
066 428 525,30k-40k
332 508 878,50k-60k
715 083 168,90k-100k
540 376 118,40k-50k
041 768 227,40k-50k
088 162 359,5k-10k
306 827 452,60k-70k
560 461 485,Under 5k
381 352 244,50k-60k
744 625 039,10k-20k
852 662 709,50k-60k
645 502 261,50k-60k
814 567 384,5k-10k
466 185 584,40k-50k
460 387 285,10k-20k
614 438 174,Over 100k
276 208 352,20k-30k
286 237 805,Over 100k
531 822 302,20k-30k
120 186 770,40k-50k
705 533 412,20k-30k
146 730 726,Over 100k
057 766 412,80k-90k
246 712 087,Under 5k
610 435 489,10k-20k
122 833 502,5k-10k
867 213 076,40k-50k
138 250 766,Over 100k
655 071 322,40k-50k
586 532 046,70k-80k
128 728 334,Over 100k
044 853 166,10k-20k
138 201 587,10k-20k
547 661 108,60k-70k
713 217 602,50k-60k
442 053 757,20k-30k
227 330 545,5k-10k
860 551 621,5k-10k
503 345 746,10k-20k
504 625 682,Over 100k
433 551 082,70k-80k
610 652 745,5k-10k
732 456 108,10k-20k
588 230 136,Over 100k
582 613 048,Under 5k
134 681 071,20k-30k
647 655 224,10k-20k
702 654 138,10k-20k
533 112 884,60k-70k
325 325 082,30k-40k
027 335 819,Over 100k
184 067 312,10k-20k
684 527 062,10k-20k
471 603 282,10k-20k
833 025 471,Under 5k
478 501 687,50k-60k
688 746 015,Over 100k
455 164 764,70k-80k
817 550 437,40k-50k
567 560 446,80k-90k
231 677 048,30k-40k
527 304 315,90k-100k
016 785 768,5k-10k
110 237 682,5k-10k
316 785 708,50k-60k
461 387 714,50k-60k
441 608 270,50k-60k
145 662 714,Under 5k
755 332 046,Over 100k
541 148 060,5k-10k
411 473 077,20k-30k
357 440 619,5k-10k
237 086 129,10k-20k
385 582 234,30k-40k
564 118 834,Under 5k
203 572 870,40k-50k
877 622 134,30k-40k
074 135 682,10k-20k
684 550 817,10k-20k
701 256 646,Over 100k
553 083 486,60k-70k
853 158 400,20k-30k
208 645 531,5k-10k
488 550 617,70k-80k
667 554 224,60k-70k
557 160 827,30k-40k
250 673 548,70k-80k
105 348 866,80k-90k
227 713 062,5k-10k
088 227 137,50k-60k
403 864 275,Under 5k
603 528 449,40k-50k
723 427 605,40k-50k
314 885 609,20k-30k
520 566 811,Over 100k
138 601 521,20k-30k
653 148 544,30k-40k
857 733 018,70k-80k
554 620 682,10k-20k
738 130 475,10k-20k
540 571 668,Under 5k
311 387 088,30k-40k
477 381 354,Over 100k
018 776 658,20k-30k
376 541 884,10k-20k
371 072 612,Under 5k
356 041 889,40k-50k
380 153 858,20k-30k
133 770 248,Under 5k
332 207 752,10k-20k
